,X,Y,Cluster
0,11.386953688946164,22.773810815402555,True
1,8.760904010824884,17.298698296298802,True
2,4.322372875139914,10.316636481213227,False
3,18.80452254093524,21.983760756089612,False
4,8.534513225817829,18.219052023611408,True
5,18.913336270484226,19.248509349231654,False
6,6.758921378151688,19.702620769698772,True
7,15.033068527396242,18.432564445221452,False
8,7.323544492059692,4.326847561164591,False
9,10.562765715054061,18.455134492911547,True
10,3.4917562779638813,8.819729344957102,False
11,20.495805941213092,24.536353502138304,False
12,10.469738952028417,21.299481940510713,True
13,18.050914352777788,15.374981613631293,False
14,7.953875590031825,16.702931322322634,True
15,13.999914745301382,20.321460335582646,False
16,8.348392902633654,19.894844532217746,True
17,12.729645665458648,0.0,False
18,15.868746508126733,19.895284971029998,False
19,15.450164696834307,20.15424903951325,False
20,9.360088904431155,12.685840231855044,False
21,2.8821455046348934,18.913105472322208,True
22,6.710383333063238,6.607325773535964,False
23,8.29927032267468,18.062890400845326,True
24,19.165171512414478,19.694751028639384,False
25,3.3148427744908897,18.88624688755104,False
26,10.133078311001821,19.027733779888298,True
27,11.654852243595426,20.319420128332148,False
28,23.334771374974913,15.934391353886735,False
29,5.355432613652173,11.782038819750204,False
30,1.4573254499520791,9.133268027443807,False
31,10.571946291741968,21.927037389275288,True
32,4.799000429137274,6.558434761228735,False
33,10.547750788713842,14.810540282267144,True
34,16.032817751323062,19.909904147616803,True
35,10.26935106940963,19.072226893528125,True
36,8.061550918801489,4.549015777919569,False
37,20.817186598795846,21.252383077629688,False
38,19.787787672656783,21.749644804164664,False
39,6.931410320927348,21.629216070350033,True
40,16.323369020156925,24.251129891531658,False
41,5.587821031539644,19.936673376865283,True
42,11.224931194202206,14.328076779097412,False
43,17.211364680243914,21.36408483527798,False
44,18.461625980248503,24.718597192819637,False
45,9.112384751719741,21.85057752213987,True
46,10.003880909223604,7.873739832874272,False
47,8.118111138137897,7.788293739963372,False
48,8.156739098004309,16.98140807982207,True
49,8.647710577667869,21.639639262864236,True
50,10.119603558339556,16.388999756682082,True
51,9.26398228824158,18.57061480607291,True
52,3.814576621540689,10.830403021354174,False
53,17.88321888418964,22.364509411592323,False
54,8.046464088294767,5.574519775951054,False
55,12.629519593018598,12.746274883569036,False
56,3.1548313325256254,9.967780571597912,False
57,6.90483619148754,7.576105271787378,False
58,21.634620639019182,15.740573733788395,False
59,6.118076584137912,10.325106442075667,False
60,7.814905288758888,19.35896830596536,True
61,17.16382133835699,24.865722471615985,False
62,18.309499376285665,19.525946346465304,False
63,23.32291333134512,19.114629107395135,False
64,12.94018080687917,19.888976150935616,False
65,21.606263554374472,24.404905749967718,False
66,0.7542649632739602,18.68252356895552,True
67,7.23465605878788,7.891858914166281,False
68,8.172210887972575,12.132906847360909,False
69,14.70224864664968,23.050709599211768,False
70,9.165614639948988,9.18370946502359,False
71,16.438366860023066,25.12807234934625,False
72,18.001157965308675,18.965328995669196,False
73,10.624530345595607,19.232769392564887,True
74,9.683709030026153,6.766297076288009,False
75,11.449785166324395,22.071444679096217,True
76,8.139792648479002,10.82259674363975,False
77,5.920563586258441,15.7243302436514,False
78,4.342284460862695,1.2314628483352443,False
79,14.283998769607267,17.7938785954506,False
80,8.111488406510452,9.79741666175986,False
81,11.456767643463518,17.04445978379085,True
82,21.067042753804397,21.453949953082933,False
83,9.287116940101733,9.131767482282104,False
84,22.340166662428146,19.19431625989024,False
85,14.589155387545071,6.137166267166392,False
86,13.371110391678943,18.940830482795526,False
87,7.9257345714397935,8.269195690054817,False
88,8.256127524103215,11.242421114343939,False
89,7.704909456321229,15.311043678762081,True
90,14.459123459044287,16.581348873065846,False
91,8.013104389509298,9.753758624760907,False
92,6.8751189903412735,21.063495832539296,True
93,16.093058290407466,20.09447496671225,False
94,3.2869553671002016,3.8190207668210094,False
95,4.559664784706992,7.33264517636047,False
96,21.46726671328498,19.489070126866444,False
97,8.371310691826924,18.662387482709146,True
98,18.957056516738827,23.33510709483916,False
99,7.19855638240058,21.11893024863707,True
100,4.29219177066282,9.88735590518448,False
101,0.6752468408403818,8.798038546555405,False
102,5.4696980896931935,15.165445110905251,True
103,6.840797654396202,10.361461082798439,False
104,18.50196028237773,25.178941040736127,False
105,18.80720618684569,22.66860573590976,False
106,23.11729467351244,19.714935191944548,False
107,4.670548096822089,8.631759833663986,False
108,7.650665104447348,11.436392417510364,False
109,3.9849391694081735,7.318966343301753,False
110,13.573304767118227,21.484775058315698,False
111,19.170562888108613,19.235814646177047,False
112,6.152508695747226,18.560865790709673,True
113,4.209356812864145,9.509457267491783,False
114,3.799575949969399,12.407359640764264,False
115,6.658331733311553,18.840323445555086,True
116,4.192516641172254,9.734288389750422,False
117,19.424880097990552,26.33265903513065,False
118,11.674728310956562,19.60602073801344,True
119,13.065595976343785,25.753729442386586,False
120,8.663784260084713,16.693500490496827,True
121,3.295142768248044,7.778227753767982,False
122,9.2278849516506,14.548834344702378,True
123,8.086465150280173,20.173794134160172,True
124,17.929723983895062,22.093805517127453,False
125,19.638444579463275,19.448087686020273,False
126,21.522387188708247,23.91791928610301,False
127,8.336193287868522,11.48851608870172,False
128,4.411204352331228,17.717966443511887,True
129,13.620713276226368,9.030076460444926,False
130,20.729731270234822,17.613354827828175,False
131,21.338719451192674,16.608915201044873,False
132,5.531609460703425,19.90184589362215,True
133,5.035256279956256,13.788174475047533,False
134,4.614679216053366,18.324083040308462,True
135,18.269251585269988,20.98603648091589,False
136,18.43121266528371,22.326605508574715,False
137,19.36471059390824,18.932970635724164,False
138,8.127204483398241,20.63137670254232,True
139,20.65000524838613,24.758780679337683,False
140,4.841803863730249,12.838937961780536,False
141,9.416149537707648,8.638756181166611,False
142,13.822966540612168,19.31675186180802,False
143,14.168227650760555,11.230628253043001,False
144,16.912451576975762,25.175518276200194,False
145,4.435375500222007,10.499514960604554,False
146,18.27133860168968,22.058969990200087,False
147,6.966290126126683,8.294013354781836,False
148,10.843709738991688,18.851472656237462,True
149,9.933478365452046,9.663382578086953,False
150,9.313163525488633,17.456573732430893,True
151,17.964656386907087,23.85464175418079,False
152,6.1698040753355885,20.01890400254796,True
153,5.8397785834639695,6.263270124274661,False
154,7.962034482824036,7.627838918479592,False
155,6.151398900045353,19.095711309176966,True
156,6.952075504755375,18.94928873684973,True
157,10.45305066920609,14.855604392341556,True
158,9.998496347307052,18.361709978896567,True
159,18.029551970595666,21.102802139700014,False
160,6.237244787639455,8.505922434305468,False
161,9.45413331103807,14.802395185211306,False
162,12.882347684090641,23.691086496592888,True
163,10.227845260789906,12.04925535464443,False
164,16.39746200617223,19.582840292326843,False
165,8.720564712322702,11.076614262932539,False
166,5.904955661548027,9.856352413825256,False
167,9.214760260675938,18.23867680618054,True
168,10.231654300465033,8.194151650015456,False
169,3.8766551980104067,15.560312221521285,True
170,9.260974827699561,11.954752939563134,False
171,16.712217357868848,17.894561421167477,False
172,5.014876634303377,15.50122501711934,True
173,19.603030547319282,21.163796901467887,False
174,22.35388838339985,24.3166194000353,False
175,16.006826883164187,19.618134322339312,False
176,8.296923111713799,12.726677792624654,False
177,7.752778926373256,11.755331749205151,False
178,9.72616966956856,20.781701523700193,True
179,9.554136970675902,9.611092135595076,False
180,18.45872338232622,16.49180161280102,False
181,7.641890983154872,16.03609189865814,True
182,5.795603966061576,20.119818449763482,True
183,7.147251824125997,19.073374854687586,True
184,12.096530073741329,21.034814074221412,True
185,8.161516621233929,22.922052297434412,True
186,10.81356721025478,14.98746376895042,True
187,18.34828309212266,23.47664940832091,False
188,3.5826441823251463,8.270663198997607,False
189,14.865644214874616,17.825384004211646,False
190,12.403244616815714,13.11683620510854,True
191,5.236986832689269,19.476612712392352,True
192,17.448970969278474,26.986257619340023,False
193,5.309750292889109,22.274540235234014,True
194,8.936855247897375,12.362755599632244,True
195,18.48576557083328,20.597055156824837,False
196,18.200249960288,22.655926577573055,False
197,20.53280673844604,21.221727392955085,False
198,7.018274826075571,20.724426635708262,True
199,4.14860024603334,18.365257297148347,True
