,X,Y,Cluster
0,16.785237601669706,27.7035959996847,False
1,19.30700111586476,24.604095551199347,False
2,24.33820983844865,15.40636706787781,False
3,26.36565947073909,19.46265985256373,False
4,4.509322225191756,11.716187382874153,True
5,9.769152472904995,0.2800183884835388,True
6,14.313332018031778,38.698421962250656,False
7,9.243349668532328,15.658135260861991,True
8,23.57177614438696,17.38356782410874,False
9,17.853509493412755,18.95823541203404,False
10,22.74507671228526,17.879004285878636,False
11,12.791379448447136,19.574234722813124,False
12,16.045915548287347,31.080208067140013,False
13,18.542976840134546,36.823233329587616,False
14,20.158370038841348,13.57010111641598,False
15,10.112311577166528,9.24968796913475,True
16,25.06836622076461,32.57481976542146,False
17,24.394749457920266,25.9228413474295,False
18,4.831515908946371,5.209033062007991,True
19,18.494041696460766,17.194499801946733,False
20,21.86404819817462,15.988880524009597,False
21,17.966348288243008,24.85528803133206,False
22,12.885760417518227,11.212568557546728,True
23,31.6447925135044,19.739308242509424,False
24,10.508968754590526,8.082531922912803,True
25,24.92291540235369,19.722796602498587,False
26,10.174974726146727,12.458049588996207,True
27,20.495764647303268,23.458214867917963,False
28,9.761480213961962,10.169415105880473,True
29,25.10038616404566,24.793195342845035,False
30,23.586025868430198,29.82813948662831,False
31,9.45490882101778,11.258540741179424,True
32,17.395771615268462,17.65407565627129,False
33,12.795351701974536,9.31859779188513,True
34,23.339423089993037,22.776443162928857,False
35,12.062758338542087,8.88929499869537,True
36,13.024886862697278,21.87219885839713,False
37,24.84316998796281,25.115605155483593,False
38,23.36089277378904,38.9887932309282,False
39,20.296883972065547,22.081748467961134,False
40,23.38657792315532,33.687925995986824,False
41,21.016054245347988,21.64427538930736,False
42,23.456459906943426,30.359872082988982,False
43,26.306282814885417,28.664053426707586,False
44,22.765479948450302,27.759430473379997,False
45,18.461062904710776,17.12405920413001,False
46,24.925665891157976,24.480718267961823,False
47,18.06339374573632,26.999891281439208,False
48,10.672753312051276,5.221316865551082,True
49,32.711331426198136,33.91136046347568,False
50,6.638644419085456,8.134336473719701,True
51,7.801203941286577,6.080488104103392,True
52,15.419020403235669,13.054604321751913,False
53,11.127304883041592,33.87127891066958,False
54,14.777355854762387,13.240245011133654,False
55,28.834063211599602,30.91108783387316,False
56,18.440414512173827,31.153169370754174,False
57,7.503827272037723,15.281318186118956,True
58,22.377856788150396,31.152447009473352,False
59,25.953054633028483,20.590817905882602,False
60,20.936809825386813,26.79483180880269,False
61,10.993539712520725,0.0,True
62,9.058982673633787,4.570648967211944,True
63,11.730930438884576,6.771587124941241,True
64,4.169902068432451,9.931207124699547,True
65,21.998136012564807,20.526043048149408,False
66,29.2427420084137,28.69464286102323,False
67,26.053620586182326,27.626936429942578,False
68,23.654395813231307,26.98428268667332,False
69,23.47946695125741,34.596687974298234,False
70,21.1198016226751,18.984996934909496,False
71,19.956447620232595,23.296698079812018,False
72,28.521591700396932,28.699425288011874,False
73,22.179383422762108,22.37522234743316,False
74,16.726764362427975,19.151156114025348,False
75,24.937743833001427,23.815072171189566,False
76,6.339084392674741,8.200000090906041,True
77,24.350104611306058,15.417074543616314,False
78,22.79048809320179,28.74823391757061,False
79,12.364185574882471,10.261501846475904,True
80,13.938190066668556,33.92631421799315,False
81,11.426646339492185,13.026256534299131,True
82,19.111752568967287,14.013479404085428,False
83,6.636360043617681,5.943751053831107,True
84,28.75058848185898,16.572411490062162,False
85,8.065151074141571,6.575360999806839,True
86,7.8100637937287685,6.626064370587647,True
87,4.77589209032059,9.567650232111868,True
88,32.43554170374109,28.982996578278513,False
89,10.094335163972712,15.755870753109159,True
90,17.27894526213891,16.77471283130531,False
91,23.617325587768608,29.54346417624383,False
92,23.04524841239109,26.03950350718473,False
93,28.945075355926036,32.189521464977624,False
94,28.15810056643339,27.23463097959573,False
95,30.58386200923492,19.056813352866808,False
96,11.992741033743194,19.104137113788813,False
97,15.143626557232412,14.818783393143725,False
98,23.525499009711513,24.40718412230247,False
99,19.489476242756048,29.862190194815305,False
100,11.371268413213244,10.501793248977236,True
101,22.475443506453637,17.764763130485484,False
102,25.313767008191718,21.697325259522586,False
103,19.653989514254576,22.10821067416266,False
104,17.002076901057688,18.874253981378967,False
105,6.810866271233362,10.605538393262997,True
106,19.949169861163238,18.630798053111146,False
107,2.5175874889957424,8.288571999127683,True
108,22.7065362981537,21.834250284945284,False
109,5.737261344957287,13.178835642874056,True
110,25.752501399226137,24.977960387761787,False
111,17.352782428266508,4.686460995658675,True
112,19.339407082171192,26.91772673818608,False
113,20.868111350893727,24.259039572953235,False
114,25.016955745785307,23.18807920253411,False
115,5.478700387955454,7.065043736870421,True
116,22.791332157871576,33.540973842488796,False
117,22.800870826509968,27.483091461602484,False
118,4.199177641177801,13.851157880456727,True
119,20.639443496707106,26.625886835188066,False
120,2.6169772796581565,13.250270431946886,True
121,14.715832145230547,27.883977763334197,False
122,24.670466333451518,25.166242269119635,False
123,26.79302620705636,15.733160000387912,False
124,1.6999247828495625,12.566911879834304,True
125,20.321432618749952,19.896040247717075,False
126,7.519662124520112,11.779718904178402,True
127,26.562011163247426,23.231609891732983,False
128,29.45476114106986,30.39143696105093,False
129,21.255739141456488,14.405870914685734,False
130,28.13722146730227,39.160207614559155,False
131,9.915570810733652,17.381609470361994,True
132,16.522996374790317,24.8912849072602,False
133,5.156563988134712,5.073865493051589,True
134,22.301449470071116,28.833440888895158,False
135,21.602237432599484,26.53291357786673,False
136,24.296503699304147,34.1958854266485,False
137,8.296805142586852,9.096435646929876,True
138,23.405451960767394,36.67295020661927,False
139,29.50771383154883,33.364207679222176,False
140,21.56255386490497,23.62621561894144,False
141,14.30128399925738,17.954779850681753,False
142,14.90630583990005,8.613344867953042,True
143,22.44854863361721,31.634281823516847,False
144,25.07477935005989,33.97238545777293,False
145,19.24420989231029,28.988415048914487,False
146,7.286277432765074,10.954174694596794,True
147,12.042146776003886,10.150720031928136,True
148,11.664139136384534,9.18607636890017,True
149,10.4882986762561,15.03670666045832,True
150,11.841197524834266,5.724072484381979,True
151,10.281162505433377,0.6132759710561331,True
152,18.771358157905677,27.01771682513321,False
153,20.80761185384916,12.199380742727545,False
154,22.350915218699182,22.8917536166092,False
155,17.57100550943575,33.146975391813534,False
156,20.718606514559454,33.075986536476044,False
157,24.107227432308324,19.82825323503252,False
158,25.41033213745504,21.5105759870144,False
159,8.783015759415415,4.991751201891431,True
160,22.029895860127183,16.549730042064873,False
161,15.60285715682733,5.869385425149343,True
162,15.059446821214776,6.386255030910529,True
163,8.059858836695591,8.879096464876422,True
164,8.742250424582343,11.327088851117383,True
165,14.306954998705518,5.562999031414993,True
166,10.379034037186056,9.354806977429336,True
167,12.253600359094285,5.983966010238754,True
168,26.284678857323755,30.70909067587514,False
169,18.471454885450047,17.158843036400068,False
170,22.590499310669017,17.647146284163497,False
171,22.646012755404676,19.21166507599126,False
172,21.92127243142295,18.32192796989536,False
173,15.328137526167126,18.46033324753773,False
174,26.060345029523926,33.251451775876376,False
175,6.540495210960182,7.544104307096112,True
176,23.158804392007355,30.232384044067196,False
177,12.324680369255324,12.030161569807625,True
178,23.003259562820443,21.880121714138543,False
179,21.136544315828573,27.98851996494432,False
180,15.64151282571432,24.27292338705244,False
181,13.921244908468022,8.583579733464472,True
182,24.25355594844803,17.23316163423802,False
183,6.9026568344166295,7.547889169427965,True
184,22.273861057043753,31.439703015349256,False
185,21.644946158168338,23.30711025947845,False
186,15.934762437312274,22.780422072206484,False
187,18.91253693003507,11.634513886026363,False
188,29.97681126509428,19.44762729464408,False
189,24.31308826502765,30.96528928373722,False
190,23.169055315346547,16.580222316605006,False
191,20.844363179232985,34.26131949909899,False
192,8.789871577174184,10.13193078382522,True
193,13.114795001998448,14.647731767646912,True
194,21.876916901086982,30.97735238126059,False
195,29.60577744060369,37.918365490866115,False
196,23.960770950349808,15.855297466804256,False
197,14.903375112321365,5.747328649561847,True
198,27.1318039048372,18.92527343598089,False
199,27.47437824800025,19.755714867529218,False
